"Time","Genotype","Strains","Prob_LPF","Model"
17.9625779625776,"KYF0Y1",0,0.824725,"PSU"
17.9625779625776,"KYF1Y1",0,0.824725,"PSU"
17.9625779625776,"KYF0Y2",0,0.824725,"PSU"
17.9625779625776,"KYF1Y2",0,0.824725,"PSU"
17.9625779625776,"TNY0Y1",0.00026243,0.864359,"PSU"
17.9625779625776,"TNY1Y1",0,0.864359,"PSU"
17.9625779625776,"TNY0Y2",0,0.864359,"PSU"
17.9625779625776,"TNY1Y2",0,0.864359,"PSU"
17.9625779625776,"TYY0C1",0.00868812,0.891124,"PSU"
17.9625779625776,"TYY1C1",0,0.891124,"PSU"
17.9625779625776,"TYY0C2",0,0.891124,"PSU"
17.9625779625776,"TYY1C2",0,0.891124,"PSU"
17.9625779625776,"TNF0Y1",0,0.892625,"PSU"
17.9625779625776,"TNF1Y1",0,0.892625,"PSU"
17.9625779625776,"TNF0Y2",0,0.892625,"PSU"
17.9625779625776,"TNF1Y2",0,0.892625,"PSU"
17.9625779625776,"KNY0Y1",0.0171609,0.895737,"PSU"
17.9625779625776,"KNY1Y1",0,0.895737,"PSU"
17.9625779625776,"KNY0Y2",0,0.895737,"PSU"
17.9625779625776,"KNY1Y2",0,0.895737,"PSU"
17.9625779625776,"KYY0C1",0.0297006,0.905281,"PSU"
17.9625779625776,"KYY1C1",0,0.905281,"PSU"
17.9625779625776,"KYY0C2",0,0.905281,"PSU"
17.9625779625776,"KYY1C2",0,0.905281,"PSU"
17.9625779625776,"TYF0C1",0,0.917383,"PSU"
17.9625779625776,"TYF1C1",0,0.917383,"PSU"
17.9625779625776,"TYF0C2",0,0.917383,"PSU"
17.9625779625776,"TYF1C2",0,0.917383,"PSU"
17.9625779625776,"KYF0C1",0,0.930465,"PSU"
17.9625779625776,"KYF1C1",0,0.930465,"PSU"
17.9625779625776,"KYF0C2",0,0.930465,"PSU"
17.9625779625776,"KYF1C2",0,0.930465,"PSU"
17.9625779625776,"TNY0C1",0.0788404,0.947158,"PSU"
17.9625779625776,"TNY1C1",0,0.947158,"PSU"
17.9625779625776,"TNY0C2",0,0.947158,"PSU"
17.9625779625776,"TNY1C2",0,0.947158,"PSU"
17.9625779625776,"KNF0Y1",0,0.948359,"PSU"
17.9625779625776,"KNF1Y1",0,0.948359,"PSU"
17.9625779625776,"KNF0Y2",0,0.948359,"PSU"
17.9625779625776,"KNF1Y2",0,0.948359,"PSU"
17.9625779625776,"TNF0C1",0,0.958879,"PSU"
17.9625779625776,"TNF1C1",0,0.958879,"PSU"
17.9625779625776,"TNF0C2",0,0.958879,"PSU"
17.9625779625776,"TNF1C2",0,0.958879,"PSU"
17.9625779625776,"KNY0C1",0.861248,0.962073,"PSU"
17.9625779625776,"KNY1C1",0,0.962073,"PSU"
17.9625779625776,"KNY0C2",0,0.962073,"PSU"
17.9625779625776,"KNY1C2",0,0.962073,"PSU"
17.9625779625776,"KNF0C1",0,0.976982,"PSU"
17.9625779625776,"KNF1C1",0,0.976982,"PSU"
17.9625779625776,"KNF0C2",0,0.976982,"PSU"
17.9625779625776,"KNF1C2",0,0.976982,"PSU"
18.0457380457377,"TYY0Y1",0.0036312,0.735268,"PSU"
18.0457380457377,"TYY1Y1",0,0.735268,"PSU"
18.0457380457377,"TYY0Y2",0,0.735268,"PSU"
18.0457380457377,"TYY1Y2",0,0.735268,"PSU"
18.0457380457377,"KYY0Y1",0.00032367,0.771709,"PSU"
18.0457380457377,"KYY1Y1",0,0.771709,"PSU"
18.0457380457377,"KYY0Y2",0,0.771709,"PSU"
18.0457380457377,"KYY1Y2",0,0.771709,"PSU"
18.0457380457377,"TYF0Y1",0,0.794297,"PSU"
18.0457380457377,"TYF1Y1",0,0.794297,"PSU"
18.0457380457377,"TYF0Y2",0,0.794297,"PSU"
18.0457380457377,"TYF1Y2",0,0.794297,"PSU"
18.0457380457377,"KYF0Y1",0,0.824725,"PSU"
18.0457380457377,"KYF1Y1",0,0.824725,"PSU"
18.0457380457377,"KYF0Y2",0,0.824725,"PSU"
18.0457380457377,"KYF1Y2",0,0.824725,"PSU"
18.0457380457377,"TNY0Y1",0.000369172,0.864359,"PSU"
18.0457380457377,"TNY1Y1",0,0.864359,"PSU"
18.0457380457377,"TNY0Y2",0,0.864359,"PSU"
18.0457380457377,"TNY1Y2",0,0.864359,"PSU"
18.0457380457377,"TYY0C1",0.00807018,0.891124,"PSU"
18.0457380457377,"TYY1C1",0,0.891124,"PSU"
18.0457380457377,"TYY0C2",0,0.891124,"PSU"
18.0457380457377,"TYY1C2",0,0.891124,"PSU"
18.0457380457377,"TNF0Y1",0,0.892625,"PSU"
18.0457380457377,"TNF1Y1",0,0.892625,"PSU"
18.0457380457377,"TNF0Y2",0,0.892625,"PSU"
18.0457380457377,"TNF1Y2",0,0.892625,"PSU"
18.0457380457377,"KNY0Y1",0.018093,0.895737,"PSU"
18.0457380457377,"KNY1Y1",0,0.895737,"PSU"
18.0457380457377,"KNY0Y2",0,0.895737,"PSU"
18.0457380457377,"KNY1Y2",0,0.895737,"PSU"
18.0457380457377,"KYY0C1",0.0315857,0.905281,"PSU"
18.0457380457377,"KYY1C1",0,0.905281,"PSU"
18.0457380457377,"KYY0C2",0,0.905281,"PSU"
18.0457380457377,"KYY1C2",0,0.905281,"PSU"
18.0457380457377,"TYF0C1",0,0.917383,"PSU"
18.0457380457377,"TYF1C1",0,0.917383,"PSU"
18.0457380457377,"TYF0C2",0,0.917383,"PSU"
18.0457380457377,"TYF1C2",0,0.917383,"PSU"
18.0457380457377,"KYF0C1",0,0.930465,"PSU"
18.0457380457377,"KYF1C1",0,0.930465,"PSU"
18.0457380457377,"KYF0C2",0,0.930465,"PSU"
18.0457380457377,"KYF1C2",0,0.930465,"PSU"
18.0457380457377,"TNY0C1",0.0800439,0.947158,"PSU"
18.0457380457377,"TNY1C1",0,0.947158,"PSU"
18.0457380457377,"TNY0C2",0,0.947158,"PSU"
18.0457380457377,"TNY1C2",0,0.947158,"PSU"
18.0457380457377,"KNF0Y1",0,0.948359,"PSU"
18.0457380457377,"KNF1Y1",0,0.948359,"PSU"
18.0457380457377,"KNF0Y2",0,0.948359,"PSU"
18.0457380457377,"KNF1Y2",0,0.948359,"PSU"
18.0457380457377,"TNF0C1",0,0.958879,"PSU"
18.0457380457377,"TNF1C1",0,0.958879,"PSU"
18.0457380457377,"TNF0C2",0,0.958879,"PSU"
18.0457380457377,"TNF1C2",0,0.958879,"PSU"
18.0457380457377,"KNY0C1",0.857883,0.962073,"PSU"
18.0457380457377,"KNY1C1",0,0.962073,"PSU"
18.0457380457377,"KNY0C2",0,0.962073,"PSU"
18.0457380457377,"KNY1C2",0,0.962073,"PSU"
18.0457380457377,"KNF0C1",0,0.976982,"PSU"
18.0457380457377,"KNF1C1",0,0.976982,"PSU"
18.0457380457377,"KNF0C2",0,0.976982,"PSU"
18.0457380457377,"KNF1C2",0,0.976982,"PSU"
18.1288981288978,"TYY0Y1",0.0040044,0.735268,"PSU"
18.1288981288978,"TYY1Y1",0,0.735268,"PSU"
18.1288981288978,"TYY0Y2",0,0.735268,"PSU"
18.1288981288978,"TYY1Y2",0,0.735268,"PSU"
18.1288981288978,"KYY0Y1",0.000437316,0.771709,"PSU"
18.1288981288978,"KYY1Y1",0,0.771709,"PSU"
18.1288981288978,"KYY0Y2",0,0.771709,"PSU"
18.1288981288978,"KYY1Y2",0,0.771709,"PSU"
18.1288981288978,"TYF0Y1",0,0.794297,"PSU"
18.1288981288978,"TYF1Y1",0,0.794297,"PSU"
18.1288981288978,"TYF0Y2",0,0.794297,"PSU"
18.1288981288978,"TYF1Y2",0,0.794297,"PSU"
18.1288981288978,"KYF0Y1",0,0.824725,"PSU"
18.1288981288978,"KYF1Y1",0,0.824725,"PSU"
18.1288981288978,"KYF0Y2",0,0.824725,"PSU"
18.1288981288978,"KYF1Y2",0,0.824725,"PSU"
18.1288981288978,"TNY0Y1",0.000578567,0.864359,"PSU"
18.1288981288978,"TNY1Y1",0,0.864359,"PSU"
18.1288981288978,"TNY0Y2",0,0.864359,"PSU"
18.1288981288978,"TNY1Y2",0,0.864359,"PSU"
18.1288981288978,"TYY0C1",0.00768441,0.891124,"PSU"
18.1288981288978,"TYY1C1",0,0.891124,"PSU"
18.1288981288978,"TYY0C2",0,0.891124,"PSU"
18.1288981288978,"TYY1C2",0,0.891124,"PSU"
18.1288981288978,"TNF0Y1",0,0.892625,"PSU"
18.1288981288978,"TNF1Y1",0,0.892625,"PSU"
18.1288981288978,"TNF0Y2",0,0.892625,"PSU"
18.1288981288978,"TNF1Y2",0,0.892625,"PSU"
18.1288981288978,"KNY0Y1",0.0189258,0.895737,"PSU"
18.1288981288978,"KNY1Y1",0,0.895737,"PSU"
18.1288981288978,"KNY0Y2",0,0.895737,"PSU"
18.1288981288978,"KNY1Y2",0,0.895737,"PSU"
18.1288981288978,"KYY0C1",0.0328596,0.905281,"PSU"
18.1288981288978,"KYY1C1",0,0.905281,"PSU"
18.1288981288978,"KYY0C2",0,0.905281,"PSU"
18.1288981288978,"KYY1C2",0,0.905281,"PSU"
18.1288981288978,"TYF0C1",0,0.917383,"PSU"
18.1288981288978,"TYF1C1",0,0.917383,"PSU"
18.1288981288978,"TYF0C2",0,0.917383,"PSU"
18.1288981288978,"TYF1C2",0,0.917383,"PSU"
18.1288981288978,"KYF0C1",0,0.930465,"PSU"
18.1288981288978,"KYF1C1",0,0.930465,"PSU"
18.1288981288978,"KYF0C2",0,0.930465,"PSU"
18.1288981288978,"KYF1C2",0,0.930465,"PSU"
18.1288981288978,"TNY0C1",0.0815963,0.947158,"PSU"
18.1288981288978,"TNY1C1",0,0.947158,"PSU"
18.1288981288978,"TNY0C2",0,0.947158,"PSU"
18.1288981288978,"TNY1C2",0,0.947158,"PSU"
18.1288981288978,"KNF0Y1",0,0.948359,"PSU"
18.1288981288978,"KNF1Y1",0,0.948359,"PSU"
18.1288981288978,"KNF0Y2",0,0.948359,"PSU"
18.1288981288978,"KNF1Y2",0,0.948359,"PSU"
18.1288981288978,"TNF0C1",0,0.958879,"PSU"
18.1288981288978,"TNF1C1",0,0.958879,"PSU"
18.1288981288978,"TNF0C2",0,0.958879,"PSU"
18.1288981288978,"TNF1C2",0,0.958879,"PSU"
18.1288981288978,"KNY0C1",0.853914,0.962073,"PSU"
18.1288981288978,"KNY1C1",0,0.962073,"PSU"
18.1288981288978,"KNY0C2",0,0.962073,"PSU"
18.1288981288978,"KNY1C2",0,0.962073,"PSU"
18.1288981288978,"KNF0C1",0,0.976982,"PSU"
18.1288981288978,"KNF1C1",0,0.976982,"PSU"
18.1288981288978,"KNF0C2",0,0.976982,"PSU"
18.1288981288978,"KNF1C2",0,0.976982,"PSU"
18.2120582120579,"TYY0Y1",0.00441328,0.735268,"PSU"
18.2120582120579,"TYY1Y1",0,0.735268,"PSU"
18.2120582120579,"TYY0Y2",0,0.735268,"PSU"
18.2120582120579,"TYY1Y2",0,0.735268,"PSU"
18.2120582120579,"KYY0Y1",0.000552499,0.771709,"PSU"
18.2120582120579,"KYY1Y1",0,0.771709,"PSU"
18.2120582120579,"KYY0Y2",0,0.771709,"PSU"
18.2120582120579,"KYY1Y2",0,0.771709,"PSU"
18.2120582120579,"TYF0Y1",0,0.794297,"PSU"
18.2120582120579,"TYF1Y1",0,0.794297,"PSU"
18.2120582120579,"TYF0Y2",0,0.794297,"PSU"
18.2120582120579,"TYF1Y2",0,0.794297,"PSU"
18.2120582120579,"KYF0Y1",0,0.824725,"PSU"
18.2120582120579,"KYF1Y1",0,0.824725,"PSU"
18.2120582120579,"KYF0Y2",0,0.824725,"PSU"
18.2120582120579,"KYF1Y2",0,0.824725,"PSU"
18.2120582120579,"TNY0Y1",0.000707497,0.864359,"PSU"
18.2120582120579,"TNY1Y1",0,0.864359,"PSU"
18.2120582120579,"TNY0Y2",0,0.864359,"PSU"
18.2120582120579,"TNY1Y2",0,0.864359,"PSU"
18.2120582120579,"TYY0C1",0.00751369,0.891124,"PSU"
18.2120582120579,"TYY1C1",0,0.891124,"PSU"
18.2120582120579,"TYY0C2",0,0.891124,"PSU"
18.2120582120579,"TYY1C2",0,0.891124,"PSU"
18.2120582120579,"TNF0Y1",0,0.892625,"PSU"
18.2120582120579,"TNF1Y1",0,0.892625,"PSU"
18.2120582120579,"TNF0Y2",0,0.892625,"PSU"
18.2120582120579,"TNF1Y2",0,0.892625,"PSU"
18.2120582120579,"KNY0Y1",0.018844,0.895737,"PSU"
18.2120582120579,"KNY1Y1",0,0.895737,"PSU"
18.2120582120579,"KNY0Y2",0,0.895737,"PSU"
18.2120582120579,"KNY1Y2",0,0.895737,"PSU"
18.2120582120579,"KYY0C1",0.0337911,0.905281,"PSU"
18.2120582120579,"KYY1C1",0,0.905281,"PSU"
18.2120582120579,"KYY0C2",0,0.905281,"PSU"
18.2120582120579,"KYY1C2",0,0.905281,"PSU"
18.2120582120579,"TYF0C1",0,0.917383,"PSU"
18.2120582120579,"TYF1C1",0,0.917383,"PSU"
18.2120582120579,"TYF0C2",0,0.917383,"PSU"
18.2120582120579,"TYF1C2",0,0.917383,"PSU"
18.2120582120579,"KYF0C1",0,0.930465,"PSU"
18.2120582120579,"KYF1C1",0,0.930465,"PSU"
18.2120582120579,"KYF0C2",0,0.930465,"PSU"
18.2120582120579,"KYF1C2",0,0.930465,"PSU"
18.2120582120579,"TNY0C1",0.0811357,0.947158,"PSU"
18.2120582120579,"TNY1C1",0,0.947158,"PSU"
18.2120582120579,"TNY0C2",0,0.947158,"PSU"
18.2120582120579,"TNY1C2",0,0.947158,"PSU"
18.2120582120579,"KNF0Y1",0,0.948359,"PSU"
18.2120582120579,"KNF1Y1",0,0.948359,"PSU"
18.2120582120579,"KNF0Y2",0,0.948359,"PSU"
18.2120582120579,"KNF1Y2",0,0.948359,"PSU"
18.2120582120579,"TNF0C1",0,0.958879,"PSU"
18.2120582120579,"TNF1C1",0,0.958879,"PSU"
18.2120582120579,"TNF0C2",0,0.958879,"PSU"
18.2120582120579,"TNF1C2",0,0.958879,"PSU"
18.2120582120579,"KNY0C1",0.853042,0.962073,"PSU"
18.2120582120579,"KNY1C1",0,0.962073,"PSU"
18.2120582120579,"KNY0C2",0,0.962073,"PSU"
18.2120582120579,"KNY1C2",0,0.962073,"PSU"
18.2120582120579,"KNF0C1",0,0.976982,"PSU"
18.2120582120579,"KNF1C1",0,0.976982,"PSU"
18.2120582120579,"KNF0C2",0,0.976982,"PSU"
18.2120582120579,"KNF1C2",0,0.976982,"PSU"
18.2952182952179,"TYY0Y1",0.00499359,0.735268,"PSU"
18.2952182952179,"TYY1Y1",0,0.735268,"PSU"
18.2952182952179,"TYY0Y2",0,0.735268,"PSU"
18.2952182952179,"TYY1Y2",0,0.735268,"PSU"
18.2952182952179,"KYY0Y1",0.000660241,0.771709,"PSU"
18.2952182952179,"KYY1Y1",0,0.771709,"PSU"
18.2952182952179,"KYY0Y2",0,0.771709,"PSU"
18.2952182952179,"KYY1Y2",0,0.771709,"PSU"
18.2952182952179,"TYF0Y1",0,0.794297,"PSU"
18.2952182952179,"TYF1Y1",0,0.794297,"PSU"
18.2952182952179,"TYF0Y2",0,0.794297,"PSU"
18.2952182952179,"TYF1Y2",0,0.794297,"PSU"
18.2952182952179,"KYF0Y1",0,0.824725,"PSU"
18.2952182952179,"KYF1Y1",0,0.824725,"PSU"
18.2952182952179,"KYF0Y2",0,0.824725,"PSU"
18.2952182952179,"KYF1Y2",0,0.824725,"PSU"
18.2952182952179,"TNY0Y1",0.000929537,0.864359,"PSU"
18.2952182952179,"TNY1Y1",0,0.864359,"PSU"
18.2952182952179,"TNY0Y2",0,0.864359,"PSU"
18.2952182952179,"TNY1Y2",0,0.864359,"PSU"
18.2952182952179,"TYY0C1",0.00778738,0.891124,"PSU"
18.2952182952179,"TYY1C1",0,0.891124,"PSU"
18.2952182952179,"TYY0C2",0,0.891124,"PSU"
18.2952182952179,"TYY1C2",0,0.891124,"PSU"
18.2952182952179,"TNF0Y1",0,0.892625,"PSU"
18.2952182952179,"TNF1Y1",0,0.892625,"PSU"
18.2952182952179,"TNF0Y2",0,0.892625,"PSU"
18.2952182952179,"TNF1Y2",0,0.892625,"PSU"
18.2952182952179,"KNY0Y1",0.0190668,0.895737,"PSU"
18.2952182952179,"KNY1Y1",0,0.895737,"PSU"
18.2952182952179,"KNY0Y2",0,0.895737,"PSU"
18.2952182952179,"KNY1Y2",0,0.895737,"PSU"
18.2952182952179,"KYY0C1",0.0328412,0.905281,"PSU"
18.2952182952179,"KYY1C1",0,0.905281,"PSU"
18.2952182952179,"KYY0C2",0,0.905281,"PSU"
18.2952182952179,"KYY1C2",0,0.905281,"PSU"
18.2952182952179,"TYF0C1",0,0.917383,"PSU"
18.2952182952179,"TYF1C1",0,0.917383,"PSU"
18.2952182952179,"TYF0C2",0,0.917383,"PSU"
18.2952182952179,"TYF1C2",0,0.917383,"PSU"
18.2952182952179,"KYF0C1",0,0.930465,"PSU"
18.2952182952179,"KYF1C1",0,0.930465,"PSU"
18.2952182952179,"KYF0C2",0,0.930465,"PSU"
18.2952182952179,"KYF1C2",0,0.930465,"PSU"
18.2952182952179,"TNY0C1",0.0802988,0.947158,"PSU"
18.2952182952179,"TNY1C1",0,0.947158,"PSU"
18.2952182952179,"TNY0C2",0,0.947158,"PSU"
18.2952182952179,"TNY1C2",0,0.947158,"PSU"
18.2952182952179,"KNF0Y1",0,0.948359,"PSU"
18.2952182952179,"KNF1Y1",0,0.948359,"PSU"
18.2952182952179,"KNF0Y2",0,0.948359,"PSU"
18.2952182952179,"KNF1Y2",0,0.948359,"PSU"
18.2952182952179,"TNF0C1",0,0.958879,"PSU"
18.2952182952179,"TNF1C1",0,0.958879,"PSU"
18.2952182952179,"TNF0C2",0,0.958879,"PSU"
18.2952182952179,"TNF1C2",0,0.958879,"PSU"
18.2952182952179,"KNY0C1",0.853422,0.962073,"PSU"
18.2952182952179,"KNY1C1",0,0.962073,"PSU"
18.2952182952179,"KNY0C2",0,0.962073,"PSU"
18.2952182952179,"KNY1C2",0,0.962073,"PSU"
18.2952182952179,"KNF0C1",0,0.976982,"PSU"
18.2952182952179,"KNF1C1",0,0.976982,"PSU"
18.2952182952179,"KNF0C2",0,0.976982,"PSU"
18.2952182952179,"KNF1C2",0,0.976982,"PSU"
18.378378378378,"TYY0Y1",0.0052931,0.735268,"PSU"
18.378378378378,"TYY1Y1",0,0.735268,"PSU"
18.378378378378,"TYY0Y2",0,0.735268,"PSU"
18.378378378378,"TYY1Y2",0,0.735268,"PSU"
18.378378378378,"KYY0Y1",0.000840184,0.771709,"PSU"
18.378378378378,"KYY1Y1",0,0.771709,"PSU"
18.378378378378,"KYY0Y2",0,0.771709,"PSU"
18.378378378378,"KYY1Y2",0,0.771709,"PSU"
18.378378378378,"TYF0Y1",0,0.794297,"PSU"
18.378378378378,"TYF1Y1",0,0.794297,"PSU"
18.378378378378,"TYF0Y2",0,0.794297,"PSU"
18.378378378378,"TYF1Y2",0,0.794297,"PSU"
18.378378378378,"KYF0Y1",0,0.824725,"PSU"
18.378378378378,"KYF1Y1",0,0.824725,"PSU"
18.378378378378,"KYF0Y2",0,0.824725,"PSU"
18.378378378378,"KYF1Y2",0,0.824725,"PSU"
18.378378378378,"TNY0Y1",0.00107984,0.864359,"PSU"
18.378378378378,"TNY1Y1",0,0.864359,"PSU"
18.378378378378,"TNY0Y2",0,0.864359,"PSU"
18.378378378378,"TNY1Y2",0,0.864359,"PSU"
18.378378378378,"TYY0C1",0.00751942,0.891124,"PSU"
18.378378378378,"TYY1C1",0,0.891124,"PSU"
18.378378378378,"TYY0C2",0,0.891124,"PSU"
18.378378378378,"TYY1C2",0,0.891124,"PSU"
18.378378378378,"TNF0Y1",0,0.892625,"PSU"
18.378378378378,"TNF1Y1",0,0.892625,"PSU"
18.378378378378,"TNF0Y2",0,0.892625,"PSU"
18.378378378378,"TNF1Y2",0,0.892625,"PSU"
18.378378378378,"KNY0Y1",0.0191853,0.895737,"PSU"
18.378378378378,"KNY1Y1",0,0.895737,"PSU"
18.378378378378,"KNY0Y2",0,0.895737,"PSU"
18.378378378378,"KNY1Y2",0,0.895737,"PSU"
18.378378378378,"KYY0C1",0.0325968,0.905281,"PSU"
18.378378378378,"KYY1C1",0,0.905281,"PSU"
18.378378378378,"KYY0C2",0,0.905281,"PSU"
18.378378378378,"KYY1C2",0,0.905281,"PSU"
18.378378378378,"TYF0C1",0,0.917383,"PSU"
18.378378378378,"TYF1C1",0,0.917383,"PSU"
18.378378378378,"TYF0C2",0,0.917383,"PSU"
18.378378378378,"TYF1C2",0,0.917383,"PSU"
18.378378378378,"KYF0C1",0,0.930465,"PSU"
18.378378378378,"KYF1C1",0,0.930465,"PSU"
18.378378378378,"KYF0C2",0,0.930465,"PSU"
18.378378378378,"KYF1C2",0,0.930465,"PSU"
18.378378378378,"TNY0C1",0.0814643,0.947158,"PSU"
18.378378378378,"TNY1C1",0,0.947158,"PSU"
18.378378378378,"TNY0C2",0,0.947158,"PSU"
18.378378378378,"TNY1C2",0,0.947158,"PSU"
18.378378378378,"KNF0Y1",0,0.948359,"PSU"
18.378378378378,"KNF1Y1",0,0.948359,"PSU"
18.378378378378,"KNF0Y2",0,0.948359,"PSU"
18.378378378378,"KNF1Y2",0,0.948359,"PSU"
18.378378378378,"TNF0C1",0,0.958879,"PSU"
18.378378378378,"TNF1C1",0,0.958879,"PSU"
18.378378378378,"TNF0C2",0,0.958879,"PSU"
18.378378378378,"TNF1C2",0,0.958879,"PSU"
18.378378378378,"KNY0C1",0.852021,0.962073,"PSU"
18.378378378378,"KNY1C1",0,0.962073,"PSU"
18.378378378378,"KNY0C2",0,0.962073,"PSU"
18.378378378378,"KNY1C2",0,0.962073,"PSU"
18.378378378378,"KNF0C1",0,0.976982,"PSU"
18.378378378378,"KNF1C1",0,0.976982,"PSU"
18.378378378378,"KNF0C2",0,0.976982,"PSU"
18.378378378378,"KNF1C2",0,0.976982,"PSU"
18.4615384615381,"TYY0Y1",0.00538314,0.735268,"PSU"
18.4615384615381,"TYY1Y1",0,0.735268,"PSU"
18.4615384615381,"TYY0Y2",0,0.735268,"PSU"
18.4615384615381,"TYY1Y2",0,0.735268,"PSU"
18.4615384615381,"KYY0Y1",0.000970486,0.771709,"PSU"
18.4615384615381,"KYY1Y1",0,0.771709,"PSU"
18.4615384615381,"KYY0Y2",0,0.771709,"PSU"
18.4615384615381,"KYY1Y2",0,0.771709,"PSU"
18.4615384615381,"TYF0Y1",0,0.794297,"PSU"
18.4615384615381,"TYF1Y1",0,0.794297,"PSU"
18.4615384615381,"TYF0Y2",0,0.794297,"PSU"
18.4615384615381,"TYF1Y2",0,0.794297,"PSU"
18.4615384615381,"KYF0Y1",0,0.824725,"PSU"
18.4615384615381,"KYF1Y1",0,0.824725,"PSU"
18.4615384615381,"KYF0Y2",0,0.824725,"PSU"
18.4615384615381,"KYF1Y2",0,0.824725,"PSU"
18.4615384615381,"TNY0Y1",0.00110873,0.864359,"PSU"
18.4615384615381,"TNY1Y1",0,0.864359,"PSU"
18.4615384615381,"TNY0Y2",0,0.864359,"PSU"
18.4615384615381,"TNY1Y2",0,0.864359,"PSU"
18.4615384615381,"TYY0C1",0.00700088,0.891124,"PSU"
18.4615384615381,"TYY1C1",0,0.891124,"PSU"
18.4615384615381,"TYY0C2",0,0.891124,"PSU"
18.4615384615381,"TYY1C2",0,0.891124,"PSU"
18.4615384615381,"TNF0Y1",0,0.892625,"PSU"
18.4615384615381,"TNF1Y1",0,0.892625,"PSU"
18.4615384615381,"TNF0Y2",0,0.892625,"PSU"
18.4615384615381,"TNF1Y2",0,0.892625,"PSU"
18.4615384615381,"KNY0Y1",0.0189963,0.895737,"PSU"
18.4615384615381,"KNY1Y1",0,0.895737,"PSU"
18.4615384615381,"KNY0Y2",0,0.895737,"PSU"
18.4615384615381,"KNY1Y2",0,0.895737,"PSU"
18.4615384615381,"KYY0C1",0.0333436,0.905281,"PSU"
18.4615384615381,"KYY1C1",0,0.905281,"PSU"
18.4615384615381,"KYY0C2",0,0.905281,"PSU"
18.4615384615381,"KYY1C2",0,0.905281,"PSU"
18.4615384615381,"TYF0C1",0,0.917383,"PSU"
18.4615384615381,"TYF1C1",0,0.917383,"PSU"
18.4615384615381,"TYF0C2",0,0.917383,"PSU"
18.4615384615381,"TYF1C2",0,0.917383,"PSU"
18.4615384615381,"KYF0C1",0,0.930465,"PSU"
18.4615384615381,"KYF1C1",0,0.930465,"PSU"
18.4615384615381,"KYF0C2",0,0.930465,"PSU"
18.4615384615381,"KYF1C2",0,0.930465,"PSU"
18.4615384615381,"TNY0C1",0.0801669,0.947158,"PSU"
18.4615384615381,"TNY1C1",0,0.947158,"PSU"
18.4615384615381,"TNY0C2",0,0.947158,"PSU"
18.4615384615381,"TNY1C2",0,0.947158,"PSU"
18.4615384615381,"KNF0Y1",0,0.948359,"PSU"
18.4615384615381,"KNF1Y1",0,0.948359,"PSU"
18.4615384615381,"KNF0Y2",0,0.948359,"PSU"
18.4615384615381,"KNF1Y2",0,0.948359,"PSU"
18.4615384615381,"TNF0C1",0,0.958879,"PSU"
18.4615384615381,"TNF1C1",0,0.958879,"PSU"
18.4615384615381,"TNF0C2",0,0.958879,"PSU"
18.4615384615381,"TNF1C2",0,0.958879,"PSU"
18.4615384615381,"KNY0C1",0.85303,0.962073,"PSU"
18.4615384615381,"KNY1C1",0,0.962073,"PSU"
18.4615384615381,"KNY0C2",0,0.962073,"PSU"
18.4615384615381,"KNY1C2",0,0.962073,"PSU"
18.4615384615381,"KNF0C1",0,0.976982,"PSU"
18.4615384615381,"KNF1C1",0,0.976982,"PSU"
18.4615384615381,"KNF0C2",0,0.976982,"PSU"
18.4615384615381,"KNF1C2",0,0.976982,"PSU"
18.5446985446982,"TYY0Y1",0.0049937,0.735268,"PSU"
18.5446985446982,"TYY1Y1",0,0.735268,"PSU"
18.5446985446982,"TYY0Y2",0,0.735268,"PSU"
18.5446985446982,"TYY1Y2",0,0.735268,"PSU"
18.5446985446982,"KYY0Y1",0.00107663,0.771709,"PSU"
18.5446985446982,"KYY1Y1",0,0.771709,"PSU"
18.5446985446982,"KYY0Y2",0,0.771709,"PSU"
18.5446985446982,"KYY1Y2",0,0.771709,"PSU"
18.5446985446982,"TYF0Y1",0,0.794297,"PSU"
18.5446985446982,"TYF1Y1",0,0.794297,"PSU"
18.5446985446982,"TYF0Y2",0,0.794297,"PSU"
18.5446985446982,"TYF1Y2",0,0.794297,"PSU"
18.5446985446982,"KYF0Y1",0,0.824725,"PSU"
18.5446985446982,"KYF1Y1",0,0.824725,"PSU"
18.5446985446982,"KYF0Y2",0,0.824725,"PSU"
18.5446985446982,"KYF1Y2",0,0.824725,"PSU"
18.5446985446982,"TNY0Y1",0.00122712,0.864359,"PSU"
18.5446985446982,"TNY1Y1",0,0.864359,"PSU"
18.5446985446982,"TNY0Y2",0,0.864359,"PSU"
18.5446985446982,"TNY1Y2",0,0.864359,"PSU"
18.5446985446982,"TYY0C1",0.0066096,0.891124,"PSU"
18.5446985446982,"TYY1C1",0,0.891124,"PSU"
18.5446985446982,"TYY0C2",0,0.891124,"PSU"
18.5446985446982,"TYY1C2",0,0.891124,"PSU"
18.5446985446982,"TNF0Y1",0,0.892625,"PSU"
18.5446985446982,"TNF1Y1",0,0.892625,"PSU"
18.5446985446982,"TNF0Y2",0,0.892625,"PSU"
18.5446985446982,"TNF1Y2",0,0.892625,"PSU"
18.5446985446982,"KNY0Y1",0.0192338,0.895737,"PSU"
18.5446985446982,"KNY1Y1",0,0.895737,"PSU"
18.5446985446982,"KNY0Y2",0,0.895737,"PSU"
18.5446985446982,"KNY1Y2",0,0.895737,"PSU"
